Region,Original_crop,Crop_scientific_name,Crop_component,Variable,Units,Value,Primary_reference_of_dataset,Reference_where_data_were_collated,Website_of_source_of_collated_data,Table_in_reference,,,,,,,,,,,,
Australia,Vetch,Vicia sativa,Crop_products,Minimum_Above_ground_biomass_kg_DM_ha,kg dry matter per hectare,222,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Peanut,Arachis hypogea,Crop_products,Minimum_Above_ground_biomass_kg_DM_ha,kg dry matter per hectare,940,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Wheat,Triticum aestivum,Crop_products,Maximum_Above_ground_biomass_kg_DM_ha,kg dry matter per hectare,22250,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Barley,Hordeum vulgare,Crop_products,Maximum_Above_ground_biomass_kg_DM_ha,kg dry matter per hectare,19300,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Lupin,Lupinus angustifolius,Crop_products,Maximum_Above_ground_biomass_kg_DM_ha,kg dry matter per hectare,13200,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Canola,Brassica napus,Crop_products,Maximum_Above_ground_biomass_kg_DM_ha,kg dry matter per hectare,17793,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Oat,Avena sativa,Crop_products,Maximum_Above_ground_biomass_kg_DM_ha,kg dry matter per hectare,28102,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Sorghum,Sorghum bicolor,Crop_products,Maximum_Above_ground_biomass_kg_DM_ha,kg dry matter per hectare,20763,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Triticale,Triticum durum X Secale cereale,Crop_products,Maximum_Above_ground_biomass_kg_DM_ha,kg dry matter per hectare,11230,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Field pea,Pisum sativum,Crop_products,Maximum_Above_ground_biomass_kg_DM_ha,kg dry matter per hectare,11580,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Chickpea,Cicer arietinum,Crop_products,Maximum_Above_ground_biomass_kg_DM_ha,kg dry matter per hectare,10245,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Faba bean,Vicia faba,Crop_products,Maximum_Above_ground_biomass_kg_DM_ha,kg dry matter per hectare,10740,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Lentil,Lens culinaris,Crop_products,Maximum_Above_ground_biomass_kg_DM_ha,kg dry matter per hectare,9310,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Maize,Zea mays,Crop_products,Maximum_Above_ground_biomass_kg_DM_ha,kg dry matter per hectare,28000,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Vetch,Vicia sativa,Crop_products,Maximum_Above_ground_biomass_kg_DM_ha,kg dry matter per hectare,9890,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Peanut,Arachis hypogea,Crop_products,Maximum_Above_ground_biomass_kg_DM_ha,kg dry matter per hectare,12378,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Wheat,Triticum aestivum,Crop_products,Mean_Grain_yield_kg_DM_ha,kg dry matter per hectare,2449,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Barley,Hordeum vulgare,Crop_products,Mean_Grain_yield_kg_DM_ha,kg dry matter per hectare,2594,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Lupin,Lupinus angustifolius,Crop_products,Mean_Grain_yield_kg_DM_ha,kg dry matter per hectare,1575,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Canola,Brassica napus,Crop_products,Mean_Grain_yield_kg_DM_ha,kg dry matter per hectare,1569,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Oat,Avena sativa,Crop_products,Mean_Grain_yield_kg_DM_ha,kg dry matter per hectare,2535,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Sorghum,Sorghum bicolor,Crop_products,Mean_Grain_yield_kg_DM_ha,kg dry matter per hectare,3232,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Triticale,Triticum durum X Secale cereale,Crop_products,Mean_Grain_yield_kg_DM_ha,kg dry matter per hectare,3109,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Field pea,Pisum sativum,Crop_products,Mean_Grain_yield_kg_DM_ha,kg dry matter per hectare,1486,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Chickpea,Cicer arietinum,Crop_products,Mean_Grain_yield_kg_DM_ha,kg dry matter per hectare,1128,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Faba bean,Vicia faba,Crop_products,Mean_Grain_yield_kg_DM_ha,kg dry matter per hectare,1727,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Lentil,Lens culinaris,Crop_products,Mean_Grain_yield_kg_DM_ha,kg dry matter per hectare,1307,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Maize,Zea mays,Crop_products,Mean_Grain_yield_kg_DM_ha,kg dry matter per hectare,5659,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Vetch,Vicia sativa,Crop_products,Mean_Grain_yield_kg_DM_ha,kg dry matter per hectare,1070,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Peanut,Arachis hypogea,Crop_products,Mean_Grain_yield_kg_DM_ha,kg dry matter per hectare,1553,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Wheat,Triticum aestivum,Crop_products,n_Grain_yield_kg_DM_ha,"Integer, number of values  mean grain yield is made up of",14535,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Barley,Hordeum vulgare,Crop_products,n_Grain_yield_kg_DM_ha,"Integer, number of values  mean grain yield is made up of",2992,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Lupin,Lupinus angustifolius,Crop_products,n_Grain_yield_kg_DM_ha,"Integer, number of values  mean grain yield is made up of",919,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
Australia,Canola,Brassica napus,Crop_products,n_Grain_yield_kg_DM_ha,"Integer, number of values  mean grain yield is made up of",5449,Unkovich et al (2006) Australian Crop Yields and Harvest Indices (Microsoft Access Database),"Unkovich et al (2010) A review of biological yield and harvest index in Australian field crops, Advances in Agronomy, DOI: 10.1016/S0065-2113(10)05005-4",https://www.sciencedirect.com/science/article/abs/pii/S0065211310050054?via%3Dihub,Table 5,,,,,,,,,,,,
